SongID,spotify_track_explicit,spotify_track_duration_ms,spotify_track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,hit
Goin' Out Of My HeadLittle Anthony And The Imperials,No Explicit Content,149733,42,0.542,0.261,A,-12.231,major,0.0321,0.813,0,0.471,0.438,104.464,4,0
Goin' PlacesThe Jacksons,No Explicit Content,270226,25,0.683,0.827,Eb,-7.926,major,0.0371,0.202,0.00022,0.32,0.963,134.475,4,0
Goin' To The BankCommodores,No Explicit Content,258666,28,0.779,0.671,D,-12.895,major,0.0372,0.0735,1.38E-6,0.0695,0.668,116.376,4,0
Going Back To CaliThe Notorious B.I.G.,Explicit Content,307426,59,0.851,0.647,A,-5.847,major,0.339,0.207,0,0.0447,0.596,99.17,4,0
Going BadMeek Mill Featuring Drake,Explicit Content,180522,86,0.889,0.496,E,-6.365,minor,0.0905,0.259,0,0.252,0.544,86.003,4,0
Going Down SlowlyThe Pointer Sisters,No Explicit Content,470746,16,0.366,0.938,F,-6.324,major,0.0945,0.346,0.0124,0.12,0.691,98.814,4,0
Going Down!XXXTENTACION,Explicit Content,115194,70,0.873,0.663,C#/Db,-4.086,major,0.15,0.0216,0.000356,0.0867,0.525,135.499,4,0
Going Going GoneBrook Benton,No Explicit Content,170333,2,0.269,0.254,F,-16.675,major,0.0357,0.896,0.0000783,0.143,0.26,172.549,3,0
Going HomeKenny G,No Explicit Content,256506,48,0.543,0.257,G,-14.322,major,0.0246,0.00483,0.359,0.121,0.271,80.056,4,0
Going In CirclesThe Friends Of Distinction,No Explicit Content,252280,45,0.385,0.339,E,-10.413,major,0.0373,0.809,0,0.307,0.278,117.449,3,0
Going In With My Eyes OpenDavid Soul,No Explicit Content,243333,24,0.575,0.37,D,-13.675,major,0.0266,0.796,0.000285,0.101,0.397,100.443,4,0
Going NowhereLos Bravos,No Explicit Content,140373,21,0.51,0.877,A,-5.389,major,0.0323,0.0263,0.000026,0.103,0.775,100.402,4,0
Going OnGnarls Barkley,No Explicit Content,174040,46,0.428,0.911,C#/Db,-4.743,major,0.0554,0.00245,0,0.332,0.467,150.038,4,0
Going Through The MotionsHot Chocolate,No Explicit Content,251026,0,0.716,0.64,F,-8.167,major,0.0314,0.0578,0.0811,0.275,0.928,112.538,4,0
Going To Chicago BluesCount Basie & His Orch.,No Explicit Content,254253,6,0.516,0.196,Eb,-13.949,major,0.0705,0.94,0,0.141,0.413,73.8,4,0
Going Up The CountryCanned Heat,No Explicit Content,171373,65,0.653,0.239,F,-18.54,minor,0.0453,0.806,0.0146,0.132,0.765,80.392,4,0
Gold DiggerKanye West Featuring Jamie Foxx,Explicit Content,207626,79,0.638,0.699,C#/Db,-5.54,minor,0.384,0.0223,0,0.0917,0.66,92.939,4,1
Gold Diggin' GirlsMC Nas-D & DJ Fred,No Explicit Content,261600,9,0.899,0.667,B,-4.603,minor,0.201,0.00276,4.05E-6,0.112,0.754,138.031,4,0
Gold LionYeah Yeah Yeahs,No Explicit Content,187133,51,0.518,0.846,A,-3.313,major,0.07,0.0216,0.0000216,0.0871,0.278,158.74,4,0
Gold On The CeilingThe Black Keys,No Explicit Content,224333,70,0.505,0.833,C,-4.632,major,0.0475,0.00772,0.000079,0.069,0.565,130.121,4,0
Gold RosesRick Ross Featuring Drake,Explicit Content,345160,70,0.581,0.642,C#/Db,-5.318,major,0.407,0.0519,0,0.183,0.536,80.142,4,0
GoldBritt Nicole,No Explicit Content,179333,53,0.65,0.819,G#/Ab,-3.389,major,0.031,0.0266,0,0.348,0.895,95.958,4,0
GoldJohn Stewart,No Explicit Content,244133,46,0.692,0.598,A,-7.893,minor,0.0373,0.464,1.2E-6,0.0926,0.519,124.045,4,0
GoldKiiara,No Explicit Content,225882,71,0.6,0.412,G#/Ab,-9.343,major,0.344,0.615,0.0025,0.134,0.408,113.049,5,0
GoldPrince,No Explicit Content,442746,47,0.531,0.856,Bb,-3.241,major,0.0288,0.00369,0.000137,0.13,0.44,90.015,4,0
GoldSpandau Ballet,No Explicit Content,231480,67,0.711,0.74,Bb,-7.776,minor,0.036,0.261,0.0114,0.104,0.638,143.047,4,0
Golden YearsDavid Bowie,No Explicit Content,243280,61,0.68,0.701,F#,-10.36,minor,0.036,0.316,4.72E-6,0.111,0.933,108.287,4,0
GoldenHarry Styles,No Explicit Content,208906,85,0.448,0.838,E,-5.257,minor,0.0557,0.21,0.000131,0.131,0.254,139.863,4,0
GoldfingerBilly Strange,No Explicit Content,125294,0,0.339,0.506,F,-12.769,major,0.0348,0.491,0.893,0.0766,0.355,133.459,4,0
GoldfingerShirley Bassey,No Explicit Content,168733,48,0.401,0.446,E,-9.646,major,0.0416,0.265,0,0.298,0.425,103.906,4,0
GoldmineThe Pointer Sisters,No Explicit Content,230853,10,0.795,0.828,B,-7.843,major,0.062,0.135,0,0.302,0.526,108.742,4,0
Gone CrazyAlan Jackson,No Explicit Content,230440,44,0.538,0.34,F,-12.064,major,0.0244,0.43,0.0000582,0.0936,0.165,76.344,4,0
Gone Long GoneChicago,No Explicit Content,239676,13,0.761,0.894,G,-6.863,major,0.0353,0.00274,0.59,0.124,0.878,121.139,4,0
Gone Till NovemberWyclef Jean,No Explicit Content,207626,50,0.674,0.536,E,-7.957,major,0.0855,0.0956,0.0000453,0.133,0.452,85.933,4,0
Gone Too FarEddie Rabbitt,No Explicit Content,203773,22,0.787,0.625,G,-13.297,major,0.0321,0.422,0,0.194,0.938,131.62,4,0
Gone Too FarEngland Dan & John Ford Coley,No Explicit Content,177426,32,0.598,0.573,A,-10.587,major,0.0285,0.166,0,0.31,0.645,125.257,4,0
Gone With The WindThe Duprees featuring Joey Vann,No Explicit Content,159773,7,0.49,0.443,C,-9.187,minor,0.0276,0.735,4.38E-6,0.14,0.472,109.336,3,0
"Gone, Gone, GoneBad Company",No Explicit Content,228066,36,0.588,0.683,B,-6.843,minor,0.0398,0.234,0.0000131,0.249,0.596,123.954,4,0
"Gone, Gone, GonePhillip Phillips",No Explicit Content,209693,68,0.662,0.65,F#,-5.981,major,0.0383,0.129,0,0.113,0.481,117.992,4,0
"Gone, Gone, GoneThe Everly Brothers",No Explicit Content,123920,36,0.619,0.814,B,-10.027,major,0.0338,0.302,0.00001,0.0864,0.753,98.032,4,0
GoneJoey Heatherton,No Explicit Content,193640,7,0.202,0.552,G,-6.92,major,0.0309,0.351,0.0354,0.124,0.542,187.14,3,0
GoneKanye West Featuring Cam'ron & Consequence,Explicit Content,333293,56,0.851,0.682,Bb,-6.114,minor,0.25,0.0178,0,0.0741,0.332,92.732,4,0
GoneMontgomery Gentry,No Explicit Content,250040,49,0.647,0.901,G,-5.138,major,0.0437,0.0172,1.35E-6,0.0527,0.581,118.957,4,0
GoneThe Rip Chords,No Explicit Content,118026,5,0.407,0.862,G#/Ab,-6.193,major,0.124,0.654,0.000025,0.811,0.628,123.152,4,0
Gonna Fly NowBill Conti,No Explicit Content,170240,57,0.438,0.812,C,-3.7,major,0.0377,0.499,0.768,0.0444,0.465,95.613,4,1
Gonna Get Along Without Ya' NowTrini Lopez,No Explicit Content,114613,21,0.761,0.551,F,-11.621,major,0.0405,0.777,0.0000531,0.101,0.927,81.436,4,0
Gonna Get Along Without You NowSkeeter Davis,No Explicit Content,140773,36,0.436,0.512,C#/Db,-7.372,major,0.0304,0.726,9.63E-6,0.258,0.768,152.084,4,0
Gonna Give Her All The Love I've GotJimmy Ruffin,No Explicit Content,156373,18,0.489,0.369,C,-11.601,major,0.0363,0.559,0,0.489,0.535,135.074,4,0
Gonna Give Her All The Love I've GotMarvin Gaye,No Explicit Content,200800,21,0.657,0.568,Bb,-9.895,major,0.0279,0.478,0,0.101,0.941,96.67,4,0
Gonna Know We Were HereJason Aldean,No Explicit Content,224066,56,0.447,0.896,A,-5.57,major,0.173,0.0339,0,0.882,0.533,173.852,4,0
Gonna Love You MoreGeorge Benson,No Explicit Content,278760,23,0.667,0.61,F#,-15.028,minor,0.0556,0.314,0.00394,0.0888,0.831,93.816,4,0
Gonna Make You Sweat (Everybody Dance Now)C+C Music Factory,No Explicit Content,299933,24,0.806,0.936,F#,-5.988,major,0.0624,0.00199,0.246,0.0935,0.773,113.229,4,1
Gonna Wanna TonightChase Rice,No Explicit Content,214949,58,0.584,0.79,D,-6.544,major,0.0412,0.0444,0.0000422,0.0734,0.691,123.961,4,0
GonnaBlake Shelton,No Explicit Content,182946,54,0.667,0.886,E,-5.12,major,0.0387,0.0265,0,0.0759,0.948,146.076,4,0
GonorrheaLil Wayne Featuring Drake,Explicit Content,262440,49,0.715,0.745,A,-5.71,major,0.25,0.0311,0,0.0823,0.687,148.042,4,0
GonzoJames Booker,No Explicit Content,145626,22,0.656,0.432,C,-12.831,major,0.0471,0.58,0.564,0.11,0.881,128.982,4,0
Good As HellLizzo,No Explicit Content,159735,84,0.682,0.919,C,-3.18,minor,0.0875,0.256,0,0.442,0.535,95.982,4,0
Good As YouKane Brown,No Explicit Content,192053,75,0.634,0.516,G#/Ab,-6.05,major,0.0373,0.4,0,0.142,0.769,153.831,4,0
Good Clean FunThe Monkees,No Explicit Content,135800,14,0.582,0.836,B,-9.3,minor,0.0559,0.129,1.81E-6,0.248,0.915,110.563,4,0
Good CombinationSonny & Cher,No Explicit Content,179693,14,0.548,0.657,Bb,-8.783,major,0.0507,0.379,0,0.159,0.728,130.74,4,0
Good Day SunshineClaudine Longet,No Explicit Content,127466,3,0.632,0.446,Bb,-14.436,major,0.0774,0.727,0.0000364,0.154,0.359,124.59,4,0
Good DirectionsBilly Currington,No Explicit Content,215853,67,0.695,0.731,F,-2.15,major,0.034,0.318,0,0.143,0.497,122.522,4,0
Good Enough To Be Your WifeJeannie C. Riley,No Explicit Content,167333,4,0.619,0.767,D,-8.188,minor,0.0575,0.648,0.00154,0.297,0.746,90.664,4,0
Good EnoughBobby Brown,No Explicit Content,302093,45,0.651,0.743,D,-9.254,major,0.0364,0.00526,0.000341,0.0406,0.533,90.2,4,0
Good EnoughSarah McLachlan,No Explicit Content,303933,39,0.515,0.445,A,-7.674,major,0.0273,0.458,0.000528,0.106,0.464,175.915,4,0
Good FeelingFlo Rida,No Explicit Content,248133,73,0.706,0.89,C#/Db,-4.444,minor,0.0688,0.0588,0.00286,0.306,0.684,128.011,4,0
Good For MeAmy Grant,No Explicit Content,239493,35,0.594,0.883,F,-4.279,major,0.0451,0.329,0.0000833,0.276,0.863,89.997,4,0
Good For YouSelena Gomez Featuring A$AP Rocky,No Explicit Content,221280,65,0.607,0.673,F,-6.484,minor,0.0611,0.181,0,0.069,0.215,88.952,4,0
Good FormNicki Minaj Featuring Lil Wayne,Explicit Content,199400,65,0.88,0.775,G,-5.133,major,0.0952,0.113,0.00264,0.0943,0.284,96.507,4,0
Good FriendMary Macgregor,No Explicit Content,162142,35,0.182,0.525,F,-6.352,major,0.0465,0.138,0.000479,0.609,0.503,190.017,4,0
Good FriendsJoni Mitchell,No Explicit Content,268293,22,0.787,0.616,A,-14.243,major,0.0337,0.237,0.000023,0.0829,0.803,115.884,4,0
Good GirlCarrie Underwood,No Explicit Content,205560,60,0.617,0.839,C,-2.849,minor,0.0655,0.0286,0,0.19,0.741,128.91,4,0
Good GirlDustin Lynch,No Explicit Content,189533,70,0.711,0.696,G,-5.05,major,0.0871,0.16,0,0.17,0.694,80.512,4,0
Good Girls Don'tThe Knack,No Explicit Content,189173,45,0.403,0.72,D,-9.841,major,0.0395,0.0327,0,0.159,0.916,176.385,4,0
Good Girls Go BadCobra Starship Featuring Leighton Meester,No Explicit Content,196413,65,0.594,0.874,C,-3.716,major,0.0815,0.0116,0,0.549,0.628,119.964,4,0
Good Girls5 Seconds Of Summer,No Explicit Content,206423,57,0.531,0.915,E,-5.215,major,0.0828,0.0131,0,0.119,0.557,141.06,4,0
Good Golly Miss MollyThe Swinging Blue Jeans,No Explicit Content,125106,31,0.404,0.711,A,-10.676,major,0.0312,0.143,0,0.299,0.965,146.643,4,0
Good Good NightRoscoe Dash,Explicit Content,205053,44,0.679,0.953,Bb,-3.749,minor,0.228,0.134,0,0.327,0.858,79.986,4,0
Good GuyEminem Featuring Jessie Reyez,Explicit Content,142192,70,0.696,0.634,A,-6.918,minor,0.281,0.244,0,0.437,0.728,89.973,4,0
Good Guys Only Win In The MoviesMel And Tim,No Explicit Content,166560,16,0.633,0.872,Bb,-4.021,major,0.0672,0.752,0,0.145,0.837,105.567,4,0
Good HeartStarship,No Explicit Content,262600,35,0.577,0.764,D,-9.617,major,0.0327,0.0688,0,0.552,0.732,94.382,4,0
Good Hearted WomanWaylon & Willie,No Explicit Content,178733,56,0.41,0.568,D,-11.673,major,0.0346,0.387,0.102,0.389,0.644,103.026,4,0
Good Is GoodSheryl Crow,No Explicit Content,257266,34,0.474,0.833,F#,-3.466,minor,0.0344,0.0181,0,0.23,0.381,142.908,4,0
Good KisserUsher,Explicit Content,249626,53,0.64,0.782,F,-4.177,minor,0.189,0.379,0,0.109,0.825,97.516,4,0
Good LifeG-Eazy & Kehlani,No Explicit Content,225525,62,0.565,0.771,C#/Db,-5.22,major,0.213,0.00464,0,0.0568,0.573,168.385,4,0
Good LifeInner City,No Explicit Content,244773,55,0.716,0.783,E,-12.876,minor,0.0496,0.172,0.0346,0.0327,0.952,121.306,4,0
Good LifeKanye West Featuring T-Pain,Explicit Content,207000,72,0.439,0.808,C#/Db,-6.881,major,0.346,0.00305,0,0.439,0.487,82.962,4,0
Good LifeOneRepublic,Explicit Content,253306,72,0.636,0.699,F#,-7.687,major,0.0551,0.0929,0,0.115,0.637,94.966,4,0
Good Little GirlsBlue County,No Explicit Content,181800,21,0.668,0.808,D,-5.26,major,0.0384,0.0193,0,0.0294,0.778,122.001,3,0
Good LoverJimmy Reed,No Explicit Content,152493,14,0.553,0.413,Bb,-11.589,major,0.0266,0.624,0.0000538,0.279,0.724,97.164,4,0
Good Lovin' Ain't Easy To Come ByMarvin Gaye & Tammi Terrell,No Explicit Content,150093,25,0.505,0.605,F,-11.028,minor,0.0687,0.279,0,0.171,0.713,200.475,4,0
Good Lovin' Gone BadBad Company,No Explicit Content,216640,40,0.512,0.786,D,-7.691,major,0.0493,0.03,0.00146,0.114,0.81,128.501,4,0
Good Lovin'The Olympics,No Explicit Content,150866,15,0.541,0.777,D,-9.259,major,0.0906,0.367,0.00475,0.309,0.703,88.092,4,0
Good Lovin'The Young Rascals,No Explicit Content,150906,55,0.252,0.507,D,-13.337,major,0.0442,0.00206,0.00057,0.325,0.816,196.494,4,1
Good LovinLudacris Featuring Miguel,Explicit Content,223440,59,0.697,0.769,C,-5.441,major,0.218,0.291,1.05E-6,0.105,0.586,83.898,4,0
Good Luck CharmJagged Edge,No Explicit Content,264640,44,0.634,0.653,B,-5.89,major,0.0689,0.434,0,0.109,0.5,116.156,4,0
Good Morning BeautifulSteve Holy,No Explicit Content,210933,54,0.565,0.5,G,-8.822,major,0.031,0.452,0,0.137,0.242,70.984,4,0
Good Morning HeartacheDiana Ross,No Explicit Content,141133,34,0.344,0.187,F,-12.853,minor,0.0521,0.802,0.00047,0.136,0.285,181.049,3,0
Good Morning Judge10cc,No Explicit Content,174666,47,0.737,0.642,A,-9.492,major,0.0916,0.0185,0.00415,0.0726,0.467,106.742,4,0
Good Morning StarshineOliver,No Explicit Content,221133,46,0.694,0.541,B,-7.91,major,0.0288,0.394,0.0000126,0.0525,0.862,125.012,4,0
Good Morning StarshineStrawberry Alarm Clock,No Explicit Content,143800,16,0.543,0.5,C,-14.393,major,0.0423,0.766,0,0.4,0.643,122.137,4,0
Good MorningChamillionaire,No Explicit Content,212520,50,0.679,0.817,F,-4.127,major,0.0859,0.0494,0,0.158,0.361,88.064,4,0
Good MusicJoan Jett & the Blackhearts,No Explicit Content,345000,23,0.703,0.712,C,-10.927,major,0.0323,0.189,1.63E-6,0.0955,0.889,116.606,4,0
Good NewsSam Cooke,No Explicit Content,146493,51,0.674,0.628,D,-8.635,major,0.0658,0.638,0,0.237,0.914,119.443,4,0
Good Ol' DaysLevert,No Explicit Content,245133,19,0.651,0.753,G,-9.143,major,0.0456,0.216,0.000119,0.105,0.915,87.052,4,0
Good Old DaysMacklemore Featuring Kesha,No Explicit Content,240506,74,0.712,0.51,G#/Ab,-8.162,major,0.0633,0.446,0.0000246,0.112,0.268,122.964,4,0
Good Ride CowboyGarth Brooks,No Explicit Content,194680,14,0.538,0.842,A,-3.26,major,0.0599,0.198,0,0.115,0.62,136.036,3,0
Good StuffThe B-52s,No Explicit Content,355093,39,0.754,0.78,C#/Db,-5.801,minor,0.0299,0.0038,0.00226,0.0595,0.923,120.143,4,0
Good Thing ManFrank Lucas,No Explicit Content,266346,13,0.658,0.71,C#/Db,-7.121,minor,0.0709,0.0663,0.000377,0.209,0.457,82.26,4,0
Good ThingFine Young Cannibals,No Explicit Content,201866,64,0.747,0.586,A,-10.119,minor,0.0299,0.0708,0.00008,0.0427,0.893,164.718,4,1
Good ThingPaul Revere & The Raiders Featuring Mark Lindsay,No Explicit Content,182386,52,0.516,0.825,G#/Ab,-6.259,major,0.042,0.0426,0,0.127,0.866,125.733,4,0
Good ThingSage The Gemini Featuring Nick Jonas,Explicit Content,227120,50,0.56,0.719,E,-6.243,minor,0.109,0.0166,0,0.11,0.21,94.026,4,0
"Good Things Don't Last ForeverEcstasy, Passion & Pain",No Explicit Content,220000,12,0.705,0.681,F,-8.734,minor,0.0829,0.0299,0.0000249,0.0588,0.647,119.89,4,0
Good Time BabyBobby Rydell,No Explicit Content,129466,17,0.498,0.831,F,-6.447,major,0.0771,0.643,0,0.683,0.824,168.611,4,0
Good Time Charlie's Got The BluesDanny O'Keefe,No Explicit Content,163333,40,0.514,0.412,G,-10.041,major,0.0263,0.412,0.000971,0.127,0.511,89.616,4,0
Good Time CharlieBobby Bland,No Explicit Content,153266,6,0.672,0.537,G,-7.802,minor,0.0361,0.127,0.00254,0.0925,0.734,121.958,4,0
Good Time GirlNancy Sinatra,No Explicit Content,200240,8,0.511,0.377,E,-8.585,major,0.0389,0.689,0,0.183,0.675,109.149,4,0
Good Time MusicThe Beau Brummels,No Explicit Content,181827,0,0.359,0.939,F#,-5.796,minor,0.173,0.72,0,0.368,0.546,183.807,4,0
Good Time SallyRare Earth,No Explicit Content,174960,14,0.708,0.805,G,-7.618,major,0.0301,0.398,0.000249,0.0545,0.976,129.185,4,0
Good Time TonightThe Soul Sisters,No Explicit Content,178733,9,0.652,0.457,Bb,-11.414,major,0.0272,0.18,0.866,0.29,0.96,77.658,4,0
Good TimeAlan Jackson,No Explicit Content,306773,59,0.652,0.767,A,-10.445,major,0.0372,0.0355,6.92E-6,0.397,0.73,132.017,4,0
Good TimeOwl City & Carly Rae Jepsen,No Explicit Content,205933,73,0.559,0.882,Eb,-4.281,major,0.157,0.0314,0.0000171,0.605,0.634,126.064,4,0
Good TimeZiggy Marley And The Melody Makers,No Explicit Content,325733,18,0.797,0.745,G,-7.323,major,0.114,0.00711,0.00199,0.0537,0.351,102.16,4,0
Good Times Bad TimesLed Zeppelin,No Explicit Content,166266,72,0.476,0.717,A,-9.192,major,0.0949,0.0382,0.0000761,0.0818,0.753,93.584,4,0
Good Times RollThe Cars,No Explicit Content,225853,61,0.607,0.662,E,-9.456,major,0.0278,0.0951,0.0000827,0.125,0.629,107.643,4,0
Good Times With Bad BoysBoy Krazy,No Explicit Content,189000,8,0.657,0.936,C,-6.232,major,0.0299,0.444,0.0000999,0.354,0.761,130.171,4,0
"Good Times, Rock & RollFlash Cadillac And The Continental Kids",No Explicit Content,170760,8,0.584,0.847,G,-10.531,major,0.0369,0.137,0.0000178,0.184,0.974,154.512,4,0
Good TimesChic,No Explicit Content,486186,62,0.869,0.503,D,-12.804,major,0.0479,0.0818,0.00837,0.187,0.914,112.664,4,1
Good TimesEdie Brickell,No Explicit Content,189826,33,0.682,0.311,G#/Ab,-15.216,major,0.029,0.522,0.0000416,0.116,0.54,83.286,4,0
Good TimesGene Chandler,No Explicit Content,140466,9,0.409,0.611,C#/Db,-9.499,major,0.0355,0.585,0,0.237,0.75,107.364,1,0
Good TimesJerry Butler,No Explicit Content,132040,0,0.433,0.502,D,-10.07,major,0.0277,0.864,0.000487,0.106,0.819,80.652,4,0
Good TimesSam Cooke,No Explicit Content,146493,51,0.674,0.628,D,-8.635,major,0.0658,0.638,0,0.237,0.914,119.443,4,0
Good TimesStyles,Explicit Content,211493,62,0.676,0.762,D,-7.483,major,0.313,0.18,0,0.784,0.648,81.745,4,0
Good TimesTommy Lee,No Explicit Content,186874,32,0.495,0.837,G,-4.289,major,0.0397,0.000968,1.08E-6,0.225,0.544,89.06,4,0
Good Timin'Jimmy Jones,No Explicit Content,129773,30,0.568,0.459,Eb,-10.086,major,0.0391,0.596,0.0000174,0.0744,0.967,147.424,4,0
Good Timin'The Beach Boys,No Explicit Content,134373,26,0.568,0.431,B,-8.376,minor,0.0272,0.485,0.000147,0.216,0.457,112.042,3,0
Good To Be Alive (Hallelujah)Andy Grammer,No Explicit Content,189098,60,0.797,0.896,F,-3.678,major,0.0512,0.0349,0,0.635,0.685,120.037,4,0
Good VibesChris Janson,No Explicit Content,165586,66,0.582,0.846,C,-2.771,major,0.0451,0.022,0,0.133,0.736,92.004,4,0
Good VibrationsGlee Cast,No Explicit Content,253333,33,0.753,0.975,G,-4.621,major,0.104,0.00223,0.001,0.0229,0.585,122.001,4,0
Good VibrationsMarky Mark & The Funky Bunch Featuring Loleatta Holloway,No Explicit Content,269306,58,0.714,0.953,C#/Db,-8.354,major,0.0543,0.00234,0.376,0.0245,0.882,121.653,4,1
Good VibrationsThe Beach Boys,No Explicit Content,219026,71,0.396,0.473,Bb,-7.67,minor,0.0345,0.326,0.000124,0.109,0.385,133.449,4,1
Good VibrationsTodd Rundgren,No Explicit Content,224266,13,0.344,0.363,B,-15.808,major,0.0294,0.372,0.00798,0.36,0.514,146.267,4,0
"Good, Good Lovin'Chubby Checker",No Explicit Content,144360,17,0.568,0.813,F,-6.098,major,0.154,0.574,0.0000573,0.054,0.94,152.591,4,0
GoodBetter Than Ezra,No Explicit Content,185093,62,0.615,0.657,G,-6.873,major,0.029,0.000372,0.0204,0.132,0.792,109.95,4,0
Goodbye AgainJohn Denver,No Explicit Content,217226,45,0.482,0.324,G,-10.424,major,0.0292,0.722,0,0.174,0.547,126.857,4,0
Goodbye Baby (Baby Goodbye)Solomon Burke,No Explicit Content,195066,26,0.651,0.356,F,-10.85,major,0.034,0.632,4.66E-6,0.122,0.507,121.621,3,0
Goodbye Baby (I Don't Want To See You Cry)Tommy Boyce & Bobby Hart,No Explicit Content,236800,6,0.497,0.375,G#/Ab,-9.075,major,0.0257,0.486,0,0.644,0.408,100.767,4,0
Goodbye BabyJack Scott,No Explicit Content,129333,14,0.694,0.547,A,-12.623,major,0.0291,0.91,0.0555,0.0996,0.764,130.222,4,0
Goodbye ColumbusThe Association,No Explicit Content,142066,24,0.573,0.62,C#/Db,-5.926,major,0.0303,0.576,0,0.122,0.648,142.222,4,0
Goodbye Cruel WorldJames Darren,No Explicit Content,146720,13,0.522,0.757,B,-8.867,major,0.0448,0.713,0,0.592,0.902,114.789,4,0
Goodbye DadThe Castle Sisters,No Explicit Content,112706,1,0.381,0.314,E,-8.552,major,0.0278,0.9,0,0.348,0.488,81.014,4,0
Goodbye EarlDixie Chicks,No Explicit Content,258640,59,0.705,0.7,C,-7.38,major,0.0295,0.0192,0,0.0755,0.765,122.841,4,0
Goodbye For NowP.O.D.,No Explicit Content,272546,49,0.524,0.885,G,-5.105,minor,0.0484,0.00246,0,0.137,0.442,95.05,4,0
Goodbye GirlDavid Gates,No Explicit Content,168866,59,0.467,0.255,G#/Ab,-15.963,minor,0.0372,0.605,0.00031,0.273,0.243,120.174,4,0
Goodbye In Her EyesZac Brown Band,No Explicit Content,324266,57,0.4,0.558,Eb,-7.393,major,0.038,0.163,3.76E-6,0.0879,0.376,81.271,4,0
Goodbye Is ForeverArcadia,No Explicit Content,228560,31,0.695,0.552,C,-9.077,major,0.0319,0.0525,2.7E-6,0.129,0.835,103.348,4,0
"Goodbye Jimmy, GoodbyeKathy Linden",No Explicit Content,156573,6,0.4,0.282,Bb,-10.418,major,0.0323,0.89,0,0.116,0.252,113.904,3,0
Goodbye My FriendEngelbert Humperdinck,No Explicit Content,211560,3,0.474,0.32,B,-20.721,minor,0.0381,0.548,0.00364,0.179,0.396,113.157,4,0
Goodbye My LoveJames Brown,No Explicit Content,331626,20,0.585,0.367,Eb,-12.501,minor,0.0397,0.104,0,0.0592,0.499,85.189,3,0
Goodbye My Lover GoodbyeThe Searchers,No Explicit Content,189573,0,0.672,0.535,E,-11.032,major,0.0262,0.0135,0.000121,0.0598,0.548,111.81,4,0
Goodbye My LoverJames Blunt,No Explicit Content,258653,70,0.432,0.261,E,-12.591,major,0.0512,0.953,0.00342,0.0903,0.273,89.567,4,0
Goodbye StrangerSupertramp,No Explicit Content,350573,67,0.42,0.668,C#/Db,-7.35,major,0.0517,0.607,0.016,0.0585,0.338,125.391,4,0
Goodbye TimeBlake Shelton,No Explicit Content,201733,40,0.51,0.348,D,-7.849,major,0.0261,0.295,0.0000247,0.242,0.159,77.041,4,0
Goodbye To LoveCarpenters,No Explicit Content,238266,50,0.22,0.361,F,-12.017,major,0.0277,0.422,0.000311,0.149,0.382,83.133,4,0
